"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
"2020-08-11 10:50:59.347","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3645","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.347","1","60","울산","蔚山","Ulsan","0","56","3","0","0","5.23","3644","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.347","2","166","대전","大田","Daejeon","0","164","0","0","0","11.26","3643","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.347","2","210","광주","光州","Gwangju","0","180","28","0","0","14.42","3642","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.347","3","389","인천","仁川","Incheon","0","371","15","0","0","13.16","3641","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.346","191","6945","대구","大邱","Daegu","0","6748","6","0","0","285.04","3640","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.346","3","187","부산","釜山","Busan","9","158","26","9","0","5.48","3639","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.346","13","1694","서울","首<U+5C14>","Seoul","6","1534","147","6","0","17.40","3638","2020년 08월 11일 00시","null"
"2020-08-11 10:50:59.346","305","14660","합계","合<U+8BA1>","Total","34","13729","626","23","11","28.28","3637","2020년 08월 11일 00시","null"
"2020-08-10 10:50:13.898","0","1272","검역","隔離區","Lazaretto","6","1075","197","0","6","-","3636","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.898","0","26","제주","<U+6D4E>州","Jeju","0","22","4","0","0","3.88","3635","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.898","0","166","경남","<U+5E86>南","Gyeongsangnam-do","0","157","9","0","0","4.94","3634","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.897","54","1411","경북","<U+5E86>北","Gyeongsangbuk-do","1","1342","15","0","1","53.00","3633","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.897","0","42","전남","全南","Jeollanam-do","1","27","15","0","1","2.25","3632","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.897","0","39","전북","全北","Jeollabuk-do","0","37","2","0","0","2.15","3631","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.896","1","193","충남","忠南","Chungcheongnam-do","0","188","4","0","0","9.09","3630","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.896","0","82","충북","忠北","Chungcheongbuk-do","0","71","11","0","0","5.13","3629","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.896","3","77","강원","江原","Gangwon-do","0","68","6","0","0","5.00","3628","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.896","32","1632","경기","京畿","Gyeonggi-do","6","1435","165","5","1","12.32","3627","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.896","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3626","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.896","1","60","울산","蔚山","Ulsan","0","56","3","0","0","5.23","3625","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.895","2","166","대전","大田","Daejeon","0","162","2","0","0","11.26","3624","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.895","2","210","광주","光州","Gwangju","0","176","32","0","0","14.42","3623","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.895","3","389","인천","仁川","Incheon","0","371","15","0","0","13.16","3622","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.895","191","6945","대구","大邱","Daegu","0","6748","6","0","0","285.04","3621","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.895","3","178","부산","釜山","Busan","1","157","18","1","0","5.22","3620","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.895","13","1688","서울","首<U+5C14>","Seoul","13","1516","159","11","2","17.34","3619","2020년 08월 10일 00시","null"
"2020-08-10 10:50:13.894","305","14626","합계","合<U+8BA1>","Total","28","13658","663","17","11","28.21","3618","2020년 08월 10일 00시","null"
"2020-08-09 10:19:08.828","0","1266","검역","隔離區","Lazaretto","1","1070","196","0","1","-","3617","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","0","26","제주","<U+6D4E>州","Jeju","0","22","4","0","0","3.88","3616","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","0","166","경남","<U+5E86>南","Gyeongsangnam-do","0","157","9","0","0","4.94","3615","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","54","1410","경북","<U+5E86>北","Gyeongsangbuk-do","0","1342","14","0","0","52.96","3614","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","0","41","전남","全南","Jeollanam-do","0","26","15","0","0","2.20","3613","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","0","39","전북","全北","Jeollabuk-do","0","37","2","0","0","2.15","3612","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","1","193","충남","忠南","Chungcheongnam-do","1","188","4","1","0","9.09","3611","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","0","82","충북","忠北","Chungcheongbuk-do","1","71","11","1","0","5.13","3610","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.827","3","77","강원","江原","Gangwon-do","0","68","6","0","0","5.00","3609","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","32","1626","경기","京畿","Gyeonggi-do","15","1432","162","14","1","12.27","3608","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3607","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","1","60","울산","蔚山","Ulsan","1","56","3","0","1","5.23","3606","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","2","166","대전","大田","Daejeon","0","162","2","0","0","11.26","3605","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","2","210","광주","光州","Gwangju","2","173","35","2","0","14.42","3604","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","3","389","인천","仁川","Incheon","1","371","15","1","0","13.16","3603","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","191","6945","대구","大邱","Daegu","1","6748","6","0","1","285.04","3602","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","3","177","부산","釜山","Busan","0","154","20","0","0","5.19","3601","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.826","13","1675","서울","首<U+5C14>","Seoul","13","1515","147","11","2","17.21","3600","2020년 08월 09일 00시","null"
"2020-08-09 10:19:08.825","305","14598","합계","合<U+8BA1>","Total","36","13642","651","30","6","28.16","3599","2020년 08월 09일 00시","null"
"2020-08-08 10:26:12.31","0","1265","검역","隔離區","Lazaretto","5","1064","201","0","5","-","3598","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.31","0","26","제주","<U+6D4E>州","Jeju","0","21","5","0","0","3.88","3597","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.31","0","166","경남","<U+5E86>南","Gyeongsangnam-do","0","157","9","0","0","4.94","3596","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.31","54","1410","경북","<U+5E86>北","Gyeongsangbuk-do","0","1342","14","0","0","52.96","3595","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.31","0","41","전남","全南","Jeollanam-do","0","26","15","0","0","2.2","3594","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.31","0","39","전북","全北","Jeollabuk-do","0","37","2","0","0","2.15","3593","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.309","1","192","충남","忠南","Chungcheongnam-do","0","188","3","0","0","9.05","3592","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.309","0","81","충북","忠北","Chungcheongbuk-do","0","71","10","0","0","5.06","3591","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.309","3","77","강원","江原","Gangwon-do","0","68","6","0","0","5","3590","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.309","32","1611","경기","京畿","Gyeonggi-do","18","1428","151","12","6","12.16","3589","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.308","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3588","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.308","1","59","울산","蔚山","Ulsan","0","56","2","0","0","5.14","3587","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.308","2","166","대전","大田","Daejeon","0","162","2","0","0","11.26","3586","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.308","2","208","광주","光州","Gwangju","0","171","35","0","0","14.28","3585","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.308","2","388","인천","仁川","Incheon","2","372","14","2","0","13.13","3584","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.308","191","6944","대구","大邱","Daegu","1","6748","5","0","1","285","3583","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.308","3","177","부산","釜山","Busan","0","154","20","0","0","5.19","3582","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.307","13","1662","서울","首<U+5C14>","Seoul","17","1514","135","16","1","17.08","3581","2020년 08월 08일 00시","null"
"2020-08-08 10:26:12.307","304","14562","합계","合<U+8BA1>","Total","43","13629","629","30","13","28.09","3580","2020년 08월 08일 00시","null"
"2020-08-07 11:07:30.728","0","1260","검역","隔離區","Lazaretto","5","1021","239","0","5","-","3579","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.728","0","26","제주","<U+6D4E>州","Jeju","0","21","5","0","0","3.88","3578","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.728","0","166","경남","<U+5E86>南","Gyeongsangnam-do","0","156","10","0","0","4.94","3577","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.728","54","1410","경북","<U+5E86>北","Gyeongsangbuk-do","1","1342","14","0","1","52.96","3576","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.728","0","41","전남","全南","Jeollanam-do","0","25","16","0","0","2.2","3575","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.728","0","39","전북","全北","Jeollabuk-do","0","37","2","0","0","2.15","3574","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","1","192","충남","忠南","Chungcheongnam-do","0","187","4","0","0","9.05","3573","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","0","81","충북","忠北","Chungcheongbuk-do","0","71","10","0","0","5.06","3572","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","3","77","강원","江原","Gangwon-do","0","68","6","0","0","5","3571","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","31","1593","경기","京畿","Gyeonggi-do","5","1409","153","3","2","12.02","3570","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3569","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","1","59","울산","蔚山","Ulsan","0","56","2","0","0","5.14","3568","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","2","166","대전","大田","Daejeon","0","161","3","0","0","11.26","3567","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.727","2","208","광주","光州","Gwangju","0","168","38","0","0","14.28","3566","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.726","2","386","인천","仁川","Incheon","0","368","16","0","0","13.06","3565","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.726","191","6943","대구","大邱","Daegu","0","6747","5","0","0","284.96","3564","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.726","3","177","부산","釜山","Busan","0","154","20","0","0","5.19","3563","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.726","13","1645","서울","首<U+5C14>","Seoul","9","1502","130","6","3","16.9","3562","2020년 08월 07일 00시","null"
"2020-08-07 11:07:30.726","303","14519","합계","合<U+8BA1>","Total","20","13543","673","9","11","28.00","3561","2020년 08월 07일 00시","null"
"2020-08-06 14:56:06.627","0","1255","검역","隔離區","Lazaretto","6","1013","242","0","6","-","3560","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.627","0","26","제주","<U+6D4E>州","Jeju","0","21","5","0","0","3.88","3559","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.627","0","166","경남","<U+5E86>南","Gyeongsangnam-do","1","156","10","0","1","4.94","3558","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.627","54","1409","경북","<U+5E86>北","Gyeongsangbuk-do","4","1341","14","2","2","52.92","3557","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","0","41","전남","全南","Jeollanam-do","2","25","16","1","1","2.2","3556","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","0","39","전북","全北","Jeollabuk-do","0","36","3","0","0","2.15","3555","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","1","192","충남","忠南","Chungcheongnam-do","2","187","4","1","1","9.05","3554","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","0","81","충북","忠北","Chungcheongbuk-do","1","71","10","0","1","5.06","3553","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","3","77","강원","江原","Gangwon-do","2","68","6","0","2","5","3552","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","31","1588","경기","京畿","Gyeonggi-do","13","1397","160","11","2","11.98","3551","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3550","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","1","59","울산","蔚山","Ulsan","0","56","2","0","0","5.14","3549","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.626","2","166","대전","大田","Daejeon","0","160","4","0","0","11.26","3548","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.625","2","208","광주","光州","Gwangju","0","164","42","0","0","14.28","3547","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.625","2","386","인천","仁川","Incheon","0","368","16","0","0","13.06","3546","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.625","191","6943","대구","大邱","Daegu","0","6746","6","0","0","284.96","3545","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.625","3","177","부산","釜山","Busan","3","154","20","3","0","5.19","3544","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.625","12","1636","서울","首<U+5C14>","Seoul","9","1488","136","5","4","16.81","3543","2020년 08월 06일 00시","null"
"2020-08-06 14:56:06.625","302","14499","합계","合<U+8BA1>","Total","43","13501","696","23","20","27.96","3542","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.502","0","1255","검역","隔離區","Lazaretto","6","1013","242","6","0","-","3541","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.502","0","26","제주","<U+6D4E>州","Jeju","0","21","5","0","0","3.88","3540","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.502","0","166","경남","<U+5E86>南","Gyeongsangnam-do","1","156","10","1","0","4.94","3539","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.502","54","1409","경북","<U+5E86>北","Gyeongsangbuk-do","4","1341","14","2","2","52.92","3538","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.502","0","41","전남","全南","Jeollanam-do","2","25","16","1","1","2.2","3537","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.502","0","39","전북","全北","Jeollabuk-do","0","36","3","0","0","2.15","3536","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.502","1","192","충남","忠南","Chungcheongnam-do","2","187","4","1","1","9.05","3535","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","0","81","충북","忠北","Chungcheongbuk-do","1","71","10","1","0","5.06","3534","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","3","77","강원","江原","Gangwon-do","2","68","6","2","0","5","3533","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","31","1588","경기","京畿","Gyeonggi-do","13","1397","160","2","11","11.98","3532","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3531","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","1","59","울산","蔚山","Ulsan","0","56","2","0","0","5.14","3530","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","2","166","대전","大田","Daejeon","0","160","4","0","0","11.26","3529","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","2","208","광주","光州","Gwangju","0","164","42","0","0","14.28","3528","2020년 08월 06일 00시","null"
"2020-08-06 10:25:02.501","2","386","인천","仁川","Incheon","0","368","16","0","0","13.06","3527","2020년 08월 06일 00시","null"
